page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking,collabo
10,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 1점,,강원도 여행갈때 붙였는대 얼굴에 자국이 생겼어요.몇달이지나도 안없어져서 피부과 갔더니 색소치료 해야되는대 그것도 해봐야 안대요. 카메라 빛반사 되서 붉은색처럼 보이는대 실제로는 더 까매요.다슈측에 치료비 청구했더니 미용치료라며 보상거부했어요. 포장지에 써있는 자외선 차단 광고만 믿고 사용하다가는 이렇게 될 수 있어요.,[],다슈,sunpatch,"['강원도', '여행', '얼굴', '자국', '지나', '피부과', '색소', '치료', '카메라', '빛', '반사', '붉은색', '다슈', '치료비', '청구', '미용', '치료', '보상', '거부', '포장지', '자외선', '차단', '광고']",1,7,0
10,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,자외선 강한 야외 카페를 갔다가 자외선 때부분에얼굴에 기미가 심한 부분에 벌겋게 달아 올라서 급히 올리브영에서 자외선패치를 샀어요.  마침 세일 중이라 저렴하게 샀네요. 보습 쿨링 기능이 있어서 붙이자마자 바로 시원한 느낌이 들더라고요. 약 4시간 붙이고 있었더니 피부는 진정효과가 있어서 훨씬 나아졌어요. 붉게 달아오른 것도 사라지고 촉촉해졌네요. 신기한 것은 패치를 떼어낼 때도 눈가 자극이 하나도 떼어내는 느낌조차 없게 그냥 부드럽게 바로 떨어지네요. 붙이고 있는 4시간동안 말도 마스크도 썼다 벗었다 하고 말도 많이 했는데 들뜨지도 않았고 전혀 떨어지지 않았어요. 패치 크기도 넉넉해서 눈가부터 이마근접 부위까지 커버되었어요. 그리고 쿨링효과 있어 민트향이 약간 나지만 거슬리는 정도는 전혀 아닙니다.  재구매 의사 100프로입니다.,[],다슈,sunpatch,"['자외선', '야외', '카페', '자외선', '부분', '얼굴', '기미', '부분', '올리브', '자외선', '세일', '보습', '쿨링', '기능', '느낌', '시간', '피부', '진정', '효과', '촉촉', '자극', '느낌', '시간', '동안', '마스크', '크기', '이마', '근접', '부위', '커버', '쿨링', '효과', '민트', '정도', '재구매', '의사', '프로']",5,7,0
10,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,"홈쇼핑을 보다가 우연하게 썬패치 제품이 있다는 것을 알고 구매하기 위해서 찾아보던 중 올리브영에서 할인을 하고 있다는 사실을 알고 구매하게 되었습니다. 더운 여름이지만 야외에서 일하는 경우가 많은 편이라 이 제품을 사용해보고 싶었던 건데, 가격이 저렴한 편은 아니라서 처음엔 구매를 좀 망설였었거든요. 그런데 올영에선 이렇게 할인된 가격으로 살 수 있어서 좋았습니다. 가방에 넣어다니기에도 괜찮은 사이즈라 일할 때 가지고 나가서 사용해 보았는데, 붙이는 걸 쉽게 쉽게 붙일 수 있어서 좋았고, 썬패치를 붙이고 있으니 붙인 부위가 시원한 느낌이 드는 게 더위를 조금이라도 해소할 수 있어서 무척 만족스러웠습니다. 앞으로도 계속해서 구매를 하고 싶은 제품인데 이렇게 할인도 자주 하면 좋지 않을까 하는 생각을 해봅니다.",[],다슈,sunpatch,"['홈쇼핑', '우연', '썬', '올리브', '할인', '사실', '여름', '야외', '경우', '가격', '처음', '올영', '에선', '할인', '가격', '가방', '사이즈', '썬', '부위', '느낌', '더위', '조금', '해소', '만족', '앞으로', '계속', '인도', '생각']",5,7,0
10,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,"햇볓이 내리쬐는 맑은 날씨가 계속되면서 자외선으로 인한 피부고민이 많이 들었습니다. 잠깐만 밖에 나갔다 와도 날씨가 얼마나 뜨겁던지 여름철에는 자외선 차단제를 수시로 바르고 있지만 장시간 야외 활동에는 선크림마저 부족하다는 생각이 듭니다. 특히 산이나 높은 곳을 오를 때에는 땀이 이마에 송골송골 맺혀 있기 때문에 거기에 선크림을 덧바르기도 쉽지 않았습니다. 뜨거운 햇빛에 피부는 보호해야 겠고, 땀에 젖은 얼굴에 선크림을 바르기에는 너무 불편하고 그래서 자외선 차단 패치를 구매하여 붙여보고 있습니다. 얼굴 앞부분에 붙이면 되는 패치입니다. 지금까지 다양한 골프패치를 사서 써보았습니다. 그런데 면적이 넓고 밀착력은 조금 부족하여 잘 적용이 안되는 것들이 많았는데요. 그에 비해 이 제품은 면적이 적당하고 밀착력은 우수하여 안정적인 느낌이 들었습니다. 눈 밑이나 광대 쪽에 부착하는 부분은 직사광선에 노출이 될 수밖에 없는데 이 제품은 그부분을 차단해주어 장시간 자외선에 노출되기 쉬운 야외 골프 등에 필수품으로 추천드립니다. 굉장히 말랑말랑하고 부드러워서 얼굴크기에 딱 맞게 조절해서 붙일 수 있습니다. 피부에 좋은 성부도 함유되어 있어 자외선으로부터 피부가 자극바았는데도 편안하게 붙이고 사용할 수가 있습니다. 야외 활동을 하면서 오랜시간 직접 붙여서 경험해 봤는데, 땀은 흡수하고 통기성도 좋아서 열을 배출해 주는 느낌도 들었습니다. 그래서 쾌적하게 사용할 수 있다는 장점도 있었습니다. 선크림 바르는것이 부담스러우실 때 한번 사용해 보시면 좋을 것 같습니다. 햇볕이 강한 여름철에 골프 패치를 사용해 보시고 자외선으로부터 피부 보호하시기 바랍니다.",[],다슈,sunpatch,"['날씨', '계속', '자외선', '피부', '고민', '잠깐', '밖', '와도', '날씨', '여름철', '자외선 차단제', '장시간', '야외', '활동', '선크림', '부족', '생각', '땀', '이마', '송골', '송골', '선크림', '덧바르', '햇빛', '피부', '보호', '땀', '얼굴', '선크림', '불편', '자외선', '차단', '얼굴', '앞부분', '지금', '골프', '사서', '면적', '밀착력', '부족', '적용', '면적', '밀착력', '우수', '안정', '느낌', '광대', '부착', '부분', '직사광선', '노출', '부분', '차단', '장시간', '자외선', '노출', '야외', '골프', '필수품', '추천', '얼굴', '크기', '조절', '피부', '성부', '함유', '자외선', '피부', '자극', '편안', '야외', '활동', '시간', '경험', '땀', '흡수', '좋아서', '배출', '느낌', '장점', '선크림', '부담', '햇볕', '여름철', '골프', '자외선', '피부', '보호']",5,7,0
10,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 3점,,눈밑에 기미가 올라와서 신경쓰이는 와중에 바닷가로 놀러가게 되었어요. 일반 썬크림으론 기미예방이 안될거 같아 사용했는데 역시나 물에서는 접착이 안되더라고요. 하지만 붙이는 순간 촉촉하게 약간 시원하게 붙여져서 여름에 야외활동에 자극없이 쓰기 괜찮은거 같아요~,[],다슈,sunpatch,"['눈밑', '기미', '신경', '와중', '바닷가', '일반', '썬크림', '기미', '예방', '물', '접착', '순간', '촉촉', '여름', '야외', '활동', '자극', '쓰기']",3,7,0
10,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,어우 바른부분이 무슨 차가운 젤리 댄것마냥시간지날수록 더 차가워지는 기분,[],다슈,sunpatch,"['부분', '젤리', '시간', '기분']",5,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 4점,,썬크림 바르고 위에 부쳐보니 접착력이좀 약한지 자꾸 떨어져서 아쉬웠네요,[],다슈,sunpatch,"['썬크림', '접착력']",4,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 4점,,아직 써보진 안았지만 배송 은 빠르네요^^써보구 후기올려야겠네요,[],다슈,sunpatch,"['배송', '후기']",4,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,제품 안내가 설득력 있어 구매했어요. 아직 사용하지 않았지만 좋아보여요,[],다슈,sunpatch,"['안내', '설득력']",5,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 4점,,운동할때 잘 썼어요 시원도 하고 밀착도 잘 되어서 만족스러웠어요 여름동안 운동할때 필수탬이 될거 같아요,[],다슈,sunpatch,"['운동', '시원', '밀착', '만족', '여름', '동안', '운동']",4,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,다슈 데일리 유브이컷 골프 패치 좋아요 사용하기 편리해요 효과 좋아요,[],다슈,sunpatch,"['다슈', '데일리', '브이', '골프', '편리', '효과']",5,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,골프 라운딩 할때$ 필수..감사합니다 너무너무 좋아요  ㅎㅎ,[],다슈,sunpatch,"['골프', '라운딩', '필수', '감사']",5,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,사용해보니 쿨감도 좋고 자외선 차단돼서 좋아요~ 긴시간 사용했는데 괜찮았어요.  밝은 핑크색이네요.,[],다슈,sunpatch,"['자외선', '차단', '시간', '핑크색']",5,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 4점,,운동할때 쓰려고 구매 했는데 안 쓰는 거보다 좋겠지 하고 일단 사용 합니다.,[],다슈,sunpatch,['운동'],4,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,여름 등산에 필요해서 구매했습니다시원함도 있어서 좋아요,[],다슈,sunpatch,"['여름', '등산', '필요', '시원']",5,7,0
11,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,붙였을때 쿨링감이 좋았어요. 붙이고나서 고정력도 괜찮아서 만족합니다.,[],다슈,sunpatch,"['쿨링감', '고정력', '만족']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,야외 운동 시 시원하게 진정되는 느낌 괜찮아요.다만 부착력이 다소 아쉬워 개선되면 좋을 것 같아요.,[],다슈,sunpatch,"['야외', '운동', '느낌', '다만', '부착', '개선']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,등산하거나 강변을 산책하는 등 야외운동을 할 때 붙이고 나가면 간편하고 돌아와서 지우느라 애쓰지 않아도 되서 좋았다. 다만 가격의 압박이...,[],다슈,sunpatch,"['등산', '강변', '산책', '야외', '운동', '간편', '가격', '압박']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,어머니 사드렸어요 생각보다 잘붙어있고 좋대요 만족합니다 가격도 다른 것들에 비해서 싸서 괜찮아요,[],다슈,sunpatch,"['어머니', '생각', '만족', '가격']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,자외선 차단이 필요할 때 간단히 패치 하나 붙이면 된다고 해서 다른 크림을 구입하는 김에 구입해 봤다.나보다는 아버지께서 편하게 사용하실 것 같다.,[],다슈,sunpatch,"['자외선', '차단', '필요', '크림', '구입', '구입', '아버지']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 3점,,자외선 차단에 도움이 되던데 두어시간 지나고 나니 너무 쉽게 떨어져요,[],다슈,sunpatch,"['자외선', '차단', '도움', '시간', '나니']",3,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,생각보다 잘 붙어있고 좋아요 뗄때도 안아프고 자극 없어요 만족합니다,[],다슈,sunpatch,"['생각', '자극', '만족']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,등산갈때 사용했는데 좋았어요! 한번 잘못 붙였었는데 다시 안 안붙긴 하더라고요 그래도 떨어지지는 않아서 괜찮았어요! 좀 오래 붙이고 있어서 자극되지는 않을까 걱정했는데 괜찮더라고요! 처음에 붙일때 쿨링되어서 좋았습니다,[],다슈,sunpatch,"['등산', '자극', '걱정', '처음', '쿨링']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,가을햇살이 이렇게 무서운줄모르고운동나갔다가 이제라서 사서 붙히자라는마음으로 구매했어요~~일단 붙히는순간 차갑게 열감이느껴지고얇아서 눈밑에 붙혀도 전혀 불편한 이물감이없어요..당분간 계속 사용이정입니다,[],다슈,sunpatch,"['가을', '햇살', '운동', '사서', '일다', '열감', '눈밑', '불편', '물감', '이정']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,여행가서 햇빛노출 많을때 딱좋네요.기미 잘생기는데 많이 덜 생기네요,[],다슈,sunpatch,"['여행', '햇빛', '노출', '기미']",5,7,0
12,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,리뷰보고 구매했는데 뜨거운 여름 자외선 피부보호할려고 구매했어요ㅎ,[],다슈,sunpatch,"['리뷰', '여름', '자외선', '피부', '보호']",5,7,0
13,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 4점,,밀착력도 조코 붙였을때 모양도 괜챦네요  이거 없으면 여름골프 못나가요,[],다슈,sunpatch,"['밀착력', '코', '모양', '여름', '골프']",4,7,0
13,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,날씨가 더워지는 초여름 라운딩할때 썬크림으로만 커버하기 힘들때 많이 도움이 됩니다,[],다슈,sunpatch,"['날씨', '초여름', '라운딩', '썬크림', '커버', '힘', '도움']",5,7,0
13,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,저희 부모님이 골프하러 밖에 정말 많이 다니세요 매번 돌아오셔서 얼굴에 열 식히려고 감자팩하시는 게 웃기기도 하고 더 좋은 것도 드리고 싶어서 부모님 어버이날 선물로 사드렸는데 마음에 드시는지 자주 쓰고 다니세요! 저는 이 제품을 처음 봤는데 자외선 차단이랑 쿨링에 꽤 효과적인 제품인 듯 하더라구요 어른 되면 기념일 아니어도 자주 사드리려고요!,"['건성', '쿨톤', '트러블', '홍조']",다슈,sunpatch,"['부모', '골프', '밖', '얼굴', '감자', '팩', '부모', '어버이날', '선물', '마음', '처음', '자외선', '차단', '이랑', '쿨링', '효과', '어른', '기념일']",5,7,0
13,다슈 데일리 유브이 컷 골프 패치 5회분(패치 5쌍),5점만점에 5점,,도톰하고 시원함 너무커도 우글거리는데.딱좋음.재구매해야지,"['민감성', '겨울쿨톤', '각질', '다크서클']",다슈,sunpatch,['재구매'],5,7,0
